"Molecule name","OriginalSmiles","Canonical_QSARr","InChI_Code_QSARr","InChI Key_QSARr","Salt_Solvent (Concatenate)","temp","method","type","group","basicOrAcidic","pKa"
"16499","N=1(C=2(C(C(NC(CCCN(CC)CC)C)=CC=1)=CC=CC=2))","CC(CCCN(CC)CC)NC1=CC=NC2=CC=CC=C21","InChI=1S/C18H27N3/c1-4-21(5-2)14-8-9-15(3)20-18-12-13-19-17-11-7-6-10-16(17)18/h6-7,10-13,15H,4-5,8-9,14H2,1-3H3,(H,19,20)","CAUPTGHSTDHRCZ-UHFFFAOYSA-N","?, ?","25","mean from 2","a1/apparent","?, ?","basic",9.515
"16412","O=C2(N(C(=O)C(C1(=CCCCC1))(C)C(N2C)=O)CCN3(CCOCC3))","CN1C(=O)C(C)(C2CCCCC=2)C(=O)N(CCN2CCOCC2)C1=O","InChI=1S/C18H27N3O4/c1-18(14-6-4-3-5-7-14)15(22)19(2)17(24)21(16(18)23)9-8-20-10-12-25-13-11-20/h6H,3-5,7-13H2,1-2H3","CCALQQLZBBGVAS-UHFFFAOYSA-N","?","20","potentiometric","a1/apparent","?","basic",5.75
"15482","O=C1(N=C(N)C=CN1C3(OC(C(OC2(OC(C(N(C)C)C(C2O)O)C))CC3)C))","CN(C)C1C(O)C(O)C(OC1C)OC1CCC(OC1C)N1C=CC(N)=NC1=O","InChI=1S/C18H30N4O6/c1-9-11(5-6-13(26-9)22-8-7-12(19)20-18(22)25)28-17-16(24)15(23)14(21(3)4)10(2)27-17/h7-11,13-17,23-24H,5-6H2,1-4H3,(H2,19,20,25)","XWEBNXCXASNJFB-UHFFFAOYSA-N","?",,"potentiometric","a2/apparent","?","basic",7.0
"16778","N(C1(=CC=CC=C1))CCCCCCCCCCCC","CCCCCCCCCCCCNC1C=CC=CC=1","InChI=1S/C18H31N/c1-2-3-4-5-6-7-8-9-10-14-17-19-18-15-12-11-13-16-18/h11-13,15-16,19H,2-10,14,17H2,1H3","LQKYCMRSWKQVBQ-UHFFFAOYSA-N","?","24.9","spectrophotometric","a1/apparent","?","basic",4.12
"16777","N(CC1(=CC=C(C)C=C1))CCCCCCCCCC","CC1C=CC(CNCCCCCCCCCC)=CC=1","InChI=1S/C18H31N/c1-3-4-5-6-7-8-9-10-15-19-16-18-13-11-17(2)12-14-18/h11-14,19H,3-10,15-16H2,1-2H3","TYRQLYUAKVLSPU-UHFFFAOYSA-N","?",,"potentiometric","a1/apparent","amino","basic",9.48
"15282","P(=O)(C1(CCCCC1))(C2(CCCCC2))C3(CCCCC3)","O=P(C1CCCCC1)(C1CCCCC1)C1CCCCC1","InChI=1S/C18H33OP/c19-20(16-10-4-1-5-11-16,17-12-6-2-7-13-17)18-14-8-3-9-15-18/h16-18H,1-15H2","LEFPWWWXFFNJAA-UHFFFAOYSA-N","?","25","conductometric","a2/apparent","?","basic",5.04
"16671","NCCCCCCCCCCCCCCCCCC","CCCCCCCCCCCCCCCCCCN","InChI=1S/C18H39N/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19/h2-19H2,1H3","REYJJPSVUYRZGE-UHFFFAOYSA-N","?","25","conductometric","b/apparent","?","basic",10.6
"16432","OC(CN(CCO)CCCCCCCCCCCC)CC","CCCCCCCCCCCCN(CCO)CC(O)CC","InChI=1S/C18H39NO2/c1-3-5-6-7-8-9-10-11-12-13-14-19(15-16-20)17-18(21)4-2/h18,20-21H,3-17H2,1-2H3","ZDPGXSBGKCHBMG-UHFFFAOYSA-N","?","20","potentiometric","a1/apparent","-NH3%+&","basic",6.4
"16433","OC(CN(CC(O)CC)CCCCCCCCCC)CC","CCCCCCCCCCN(CC(O)CC)CC(O)CC","InChI=1S/C18H39NO2/c1-4-7-8-9-10-11-12-13-14-19(15-17(20)5-2)16-18(21)6-3/h17-18,20-21H,4-16H2,1-3H3","RRFWZFGPIGGJGQ-UHFFFAOYSA-N","?","20","potentiometric","a1/apparent","-NH3%+&","basic",6.6
"15455","P(=O)(CCCCCC)(CCCCCC)CCCCCC","CCCCCCP(=O)(CCCCCC)CCCCCC","InChI=1S/C18H39OP/c1-4-7-10-13-16-20(19,17-14-11-8-5-2)18-15-12-9-6-3/h4-18H2,1-3H3","PPDZLUVUQQGIOJ-UHFFFAOYSA-N","?","25","conductometric","a2/apparent","?","basic",4.65
"16821","[Si](O[Si](CNC1(CCCCC1))(C)C)(CNC2(CCCCC2))(C)C","C[Si](C)(CNC1CCCCC1)O[Si](C)(C)CNC1CCCCC1","InChI=1S/C18H40N2OSi2/c1-22(2,15-19-17-11-7-5-8-12-17)21-23(3,4)16-20-18-13-9-6-10-14-18/h17-20H,5-16H2,1-4H3","IGMMRVOYYATCTL-UHFFFAOYSA-N","?","25","potentiometric","b/apparent","?","basic",10.11
"15890","N(C1(=CC=CC=C1))=C(NC2(=CC=CC=C2))NC3(=CC=CC=C3)","C1=CC=CC=C1N=C(NC1C=CC=CC=1)NC1C=CC=CC=1","InChI=1S/C19H17N3/c1-4-10-16(11-5-1)20-19(21-17-12-6-2-7-13-17)22-18-14-8-3-9-15-18/h1-15H,(H2,20,21,22)","FUPAJKKAHDLPAZ-UHFFFAOYSA-N","?","25","potentiometric","a/thermodynamic","?","basic",9.1
"15804","FC1(=C(F)C=CC=C1C(C3(=CC=2(N(C(N)=NC=2C=C3)C(C)C)))=CC(=O)N)","CC(C)N1C2C=C(C=CC=2N=C1N)C(=CC(N)=O)C1=CC=CC(F)=C1F","InChI=1S/C19H18F2N4O/c1-10(2)25-16-8-11(6-7-15(16)24-19(25)23)13(9-17(22)26)12-4-3-5-14(20)18(12)21/h3-10H,1-2H3,(H2,22,26)(H2,23,24)","AKKDIOKNTHHIJE-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","basic",6.7
"16566","S(=O)(=O)(N1(C(=NC3(=C1C=C(C(C2(=C(F)C=CC(=C2)F))=CC(=O)N)C=C3))N))C(C)C","CC(C)S(=O)(=O)N1C2C=C(C=CC=2N=C1N)C(=CC(N)=O)C1C=C(F)C=CC=1F","InChI=1S/C19H18F2N4O3S/c1-10(2)29(27,28)25-17-7-11(3-6-16(17)24-19(25)23)13(9-18(22)26)14-8-12(20)4-5-15(14)21/h3-10H,1-2H3,(H2,22,26)(H2,23,24)","NVLFXCCZDSTLDZ-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","basic",3.4
"15873","OC(C1(=CC=C(N)C=C1))(C2(=CC=C(N)C=C2))C3(=CC=CC=C3)","NC1C=CC(=CC=1)C(O)(C1C=CC=CC=1)C1C=CC(N)=CC=1","InChI=1S/C19H18N2O/c20-17-10-6-15(7-11-17)19(22,14-4-2-1-3-5-14)16-8-12-18(21)13-9-16/h1-13,22H,20-21H2","RPDAPRWXVMJJSE-UHFFFAOYSA-N","?","25","spectrophotometric","a/apparent","?","basic",5.83
"15484","S(=O)(=O)(N1(C(=NC3(=C1C=C(C(C2(=CC(F)=CC=C2))=CC(=O)N)C=C3))N))C(C)C","CC(C)S(=O)(=O)N1C2C=C(C=CC=2N=C1N)C(=CC(N)=O)C1=CC(F)=CC=C1","InChI=1S/C19H19FN4O3S/c1-11(2)28(26,27)24-17-9-13(6-7-16(17)23-19(24)22)15(10-18(21)25)12-4-3-5-14(20)8-12/h3-11H,1-2H3,(H2,21,25)(H2,22,23)","IFGBUZJTYCAGJT-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","basic",3.41
"15473","N4(CC1(=C(C=3(C=CC=CC=3(C1C2(=CC=CC=C2))))CC4))(C)","CN1CC2C(C3C=CC=CC=3C=2CC1)C1C=CC=CC=1","InChI=1S/C19H19N/c1-20-12-11-16-15-9-5-6-10-17(15)19(18(16)13-20)14-7-3-2-4-8-14/h2-10,19H,11-13H2,1H3","ISFHAYSTHMVOJR-UHFFFAOYSA-N","?",,"potentiometric","a/apparent","NH+","basic",8.29
"16936","O2(C1(=C(O)C=CC5(=C1C34(C2C(O)C=CC3C(N(CC=C)CC4)C5))))","C=CCN1CCC23C4OC5C2=C(CC1C3C=CC4O)C=CC=5O","InChI=1S/C19H21NO3/c1-2-8-20-9-7-19-12-4-6-15(22)18(19)23-17-14(21)5-3-11(16(17)19)10-13(12)20/h2-6,12-13,15,18,21-22H,1,7-10H2","UIQMVEYFGZJHCZ-UHFFFAOYSA-N","?","20","potentiometric","a/apparent","?","basic",7.83
"16935","O2(C1(=C(OC)C=CC5(=C1C34(C2C(OC)=CC=C3C(N(C)CC4)C5))))","CN1CCC23C4OC5C2=C(CC1C3=CC=C4OC)C=CC=5OC","InChI=1S/C19H21NO3/c1-20-9-8-19-12-5-7-15(22-3)18(19)23-17-14(21-2)6-4-11(16(17)19)10-13(12)20/h4-7,13,18H,8-10H2,1-3H3","FQXXSQDCDRQNQE-UHFFFAOYSA-N","?","20","potentiometric","a1/apparent","?","basic",8.15
"16454","N#CC(C1(=CC=CC=C1))(C2(=CC=CC=C2))C(CN(C)C)C","CC(CN(C)C)C(C#N)(C1C=CC=CC=1)C1C=CC=CC=1","InChI=1S/C19H22N2/c1-16(14-21(2)3)19(15-20,17-10-6-4-7-11-17)18-12-8-5-9-13-18/h4-13,16H,14H2,1-3H3","WDEAKMXEZRUYOK-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","basic",7.9
"15875","O=C(NC2(C1(=C(C=CC=C1)C3(=C2C=CC=C3))))CN(CC)CC","CCN(C/C(/O)=N\C1C2=CC=CC=C2C2=CC=CC=C21)CC","InChI=1S/C19H22N2O/c1-3-21(4-2)13-18(22)20-19-16-11-7-5-9-14(16)15-10-6-8-12-17(15)19/h5-12,19H,3-4,13H2,1-2H3,(H,20,22)","KETUTHTWZHVOJR-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","NH","basic",7.98
"15263","OC3(C=C)(C4(CC(C(O)C=1(C=2(C([NH+]=C(C=1)[O-])=CC=CC=2)))N(C3)CC4))","C=CC1(O)CN2CCC1CC2C(O)C1=CC(O)=NC2=CC=CC=C21","InChI=1S/C19H22N2O3/c1-2-19(24)11-21-8-7-12(19)9-16(21)18(23)14-10-17(22)20-15-6-4-3-5-13(14)15/h2-6,10,12,16,18,23-24H,1,7-9,11H2,(H,20,22)","CKTWUPKTWOKVDJ-UHFFFAOYSA-N","?",,,"a2/apparent","?","basic",7.65
"16385","O=[N+]([O-])C=3(C=1(C(=NC2(=CC=CC=C2(C=1NCCC[NH+](C)C)))C(C)=CC=3))","CC1=CC=C(C2C1=NC1C=CC=CC=1C=2NCCCN(C)C)[N+]([O-])=O","InChI=1S/C19H22N4O2/c1-13-9-10-16(23(24)25)17-18(13)21-15-8-5-4-7-14(15)19(17)20-11-6-12-22(2)3/h4-5,7-10H,6,11-12H2,1-3H3,(H,20,21)","OTZKWZWFTBATFL-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","?","basic",6.29
"16549","O3(CCN(CCC(C1(=CC=CC=C1))C2(=CC=CC=C2))CC3)","C1CN(CCC(C2C=CC=CC=2)C2C=CC=CC=2)CCO1","InChI=1S/C19H23NO/c1-3-7-17(8-4-1)19(18-9-5-2-6-10-18)11-12-20-13-15-21-16-14-20/h1-10,19H,11-16H2","HRFZBLRYMCCDPV-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","basic",7.25
"16934","O2(C1(=C(OCC)C=CC5(=C1C34(C2C(O)C=CC3C(N(C)CC4)C5))))","CCOC1C=CC2CC3C4C=CC(O)C5OC=1C=2C45CCN3C","InChI=1S/C19H23NO3/c1-3-22-15-7-4-11-10-13-12-5-6-14(21)18-19(12,8-9-20(13)2)16(11)17(15)23-18/h4-7,12-14,18,21H,3,8-10H2,1-2H3","OGDVEMNWJVYAJL-UHFFFAOYSA-N","?","19","mean from 2","b1/apparent","?","basic",8.03
"16505","N25(C4(C=1(N(C=3(C=CC=CC=3(C=1CC2)))CCC4(CCC5)CC)))","CCC12CCN3C4C1N(CCC=4C1C=CC=CC3=1)CCC2","InChI=1S/C19H24N2/c1-2-19-9-5-11-20-12-8-15-14-6-3-4-7-16(14)21(13-10-19)17(15)18(19)20/h3-4,6-7,18H,2,5,8-13H2,1H3","VYXFLLCQSGSEMS-UHFFFAOYSA-N","?",,,"a/apparent","?","basic",6.9
"15882","S3(C(C(C=1(SC=CC=1))=CC(N2(CCCCCCC2))C)=CC=C3)","CC(C=C(C1=CC=CS1)C1=CC=CS1)N1CCCCCCC1","InChI=1S/C19H25NS2/c1-16(20-11-5-3-2-4-6-12-20)15-17(18-9-7-13-21-18)19-10-8-14-22-19/h7-10,13-16H,2-6,11-12H2,1H3","OUEGCNSDICIEMB-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","NH+","basic",7.52
"15967","S(C(CSCC1(=CC=CC=C1))CN(C)C)CC2(=CC=CC=C2)","CN(C)CC(CSCC1C=CC=CC=1)SCC1C=CC=CC=1","InChI=1S/C19H25NS2/c1-20(2)13-19(22-15-18-11-7-4-8-12-18)16-21-14-17-9-5-3-6-10-17/h3-12,19H,13-16H2,1-2H3","IACPGVJFCNGESV-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","basic",7.3
"15976","N2(=NC(C1(=CC=CC=C1))=CC(=C2N(CCCC)CCCC)C)","CC1C=C(N=NC=1N(CCCC)CCCC)C1C=CC=CC=1","InChI=1S/C19H27N3/c1-4-6-13-22(14-7-5-2)19-16(3)15-18(20-21-19)17-11-9-8-10-12-17/h8-12,15H,4-7,13-14H2,1-3H3","XMPBCXXAQFXCJV-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","?","basic",4.88
"15972","[Br]C2(=CC=C(C(O)CNC(CC1(=C(C(C)(C)CC1)C))C)C=C2)","CC1=C(CC(C)NCC(O)C2C=CC(Br)=CC=2)CCC1(C)C","InChI=1S/C19H28BrNO/c1-13(11-16-9-10-19(3,4)14(16)2)21-12-18(22)15-5-7-17(20)8-6-15/h5-8,13,18,21-22H,9-12H2,1-4H3","HQLUANHEJFSCLT-UHFFFAOYSA-N","?",,"potentiometric","a1/apparent","NH2(+)","basic",8.57
"15970","ClC2(=CC=C(C(O)CNC(CC1(=C(C(C)(C)CC1)C))C)C=C2)","CC1=C(CC(C)NCC(O)C2C=CC(Cl)=CC=2)CCC1(C)C","InChI=1S/C19H28ClNO/c1-13(11-16-9-10-19(3,4)14(16)2)21-12-18(22)15-5-7-17(20)8-6-15/h5-8,13,18,21-22H,9-12H2,1-4H3","YVEIWIODRMVCQU-UHFFFAOYSA-N","?",,"potentiometric","a1/apparent","NH2(+)","basic",8.55
"15971","FC2(=CC=C(C(O)CNC(CC1(=C(C(C)(C)CC1)C))C)C=C2)","CC1=C(CC(C)NCC(O)C2C=CC(F)=CC=2)CCC1(C)C","InChI=1S/C19H28FNO/c1-13(11-16-9-10-19(3,4)14(16)2)21-12-18(22)15-5-7-17(20)8-6-15/h5-8,13,18,21-22H,9-12H2,1-4H3","LYMILKZZYLNYJS-UHFFFAOYSA-N","?",,"potentiometric","a1/apparent","NH2(+)","basic",8.51
"16495","OC(C1(=CC=CC=C1))CNC(CC2(=C(C(C)(C)CC2)C))C","CC1=C(CC(C)NCC(O)C2C=CC=CC=2)CCC1(C)C","InChI=1S/C19H29NO/c1-14(12-17-10-11-19(3,4)15(17)2)20-13-18(21)16-8-6-5-7-9-16/h5-9,14,18,20-21H,10-13H2,1-4H3","BIMATRLPOYCDNI-UHFFFAOYSA-N","?",,"potentiometric","a1/apparent","NH2(+)","basic",8.84
"15249","O=C(NCC1(N(CCC1)CC))C2(=C(OC)C(=CC(=C2[O-])CC)CC)","COC1C(=C(O)C(CC)=CC=1CC)C(=O)NCC1CCCN1CC","InChI=1S/C19H30N2O3/c1-5-13-11-14(6-2)18(24-4)16(17(13)22)19(23)20-12-15-9-8-10-21(15)7-3/h11,15,22H,5-10,12H2,1-4H3,(H,20,23)","CLYMXDQVLPUPJD-UHFFFAOYSA-N","?","25","potentiometric","a2/apparent","NH","basic",9.54
"16564","O=[N+]([O-])C1(=CC(=C([O-])C=C1)CN2(CCOCCOCCOCCOCCOCC2))","[O-][N+](=O)C1=CC(CN2CCOCCOCCOCCOCCOCC2)=C(O)C=C1","InChI=1S/C19H30N2O8/c22-19-2-1-18(21(23)24)15-17(19)16-20-3-5-25-7-9-27-11-13-29-14-12-28-10-8-26-6-4-20/h1-2,15,22H,3-14,16H2","QSBDGJXZCMCAKX-UHFFFAOYSA-N","?","25",,"a2/apparent","N%+&","basic",9.59
"15934","OC(CN(CC(O)C)CCCCCCCCCCCC)CC","CC(O)CN(CC(O)CC)CCCCCCCCCCCC","InChI=1S/C19H41NO2/c1-4-6-7-8-9-10-11-12-13-14-15-20(16-18(3)21)17-19(22)5-2/h18-19,21-22H,4-17H2,1-3H3","RLKRUFQJCJEZPP-UHFFFAOYSA-N","?","20","potentiometric","a1/apparent","-NH3%+&","basic",6.2
"16873","O=C(C1(=CC=CC=C1))CC4(=NC3(=C2(N=CC=CC2=CC=C3C=C4)))","OC(=CC1C=CC2C=CC3C=CC=NC=3C=2N=1)C1C=CC=CC=1","InChI=1S/C20H14N2O/c23-18(14-5-2-1-3-6-14)13-17-11-10-16-9-8-15-7-4-12-21-19(15)20(16)22-17/h1-13,23H","WTEUFEBLVJHBEY-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","?","basic",4.4
"16369","O6(C5(=C4(C(C3(=C(C=1(C(=CC=2(OCOC=2(C=1)))C=C3))N(C4)C))=CC=C5OC6)))","CN1CC2C(=CC=C3OCOC=23)C2C=CC3=CC4OCOC=4C=C3C1=2","InChI=1S/C20H15NO4/c1-21-8-15-12(4-5-16-20(15)25-10-22-16)13-3-2-11-6-17-18(24-9-23-17)7-14(11)19(13)21/h2-7H,8-10H2,1H3","CIUHLXZTZWTVFL-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","?","basic",2.6
"16805","FC1(=C(F)C=CC=C1C(C3(=CC=2(N(C(N)=NC=2C=C3)C(C)C)))=CC(=O)NC)","CNC(=O)C=C(C1=CC=CC(F)=C1F)C1=CC2=C(C=C1)N=C(N)N2C(C)C","InChI=1S/C20H20F2N4O/c1-11(2)26-17-9-12(7-8-16(17)25-20(26)23)14(10-18(27)24-3)13-5-4-6-15(21)19(13)22/h4-11H,1-3H3,(H2,23,25)(H,24,27)","MCRNSVWNZDXDIY-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","basic",6.69
"15896","N=3(C2(=C1(N=CC=5(CCCCC=5(C1=CC=C2C=4(CCCCC=4(C=3)))))))","C1CCCC2C3=CC=C4C(N=CC5CCCCC=54)=C3N=CC=21","InChI=1S/C20H20N2/c1-3-7-15-13(5-1)11-21-19-17(15)9-10-18-16-8-4-2-6-14(16)12-22-20(18)19/h9-12H,1-8H2","LVLRGYIOBBOZNF-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","basic",6.23
"15931","O4(CCN(CC=1(C=3(C(C(C)=C2(C=1C=CC=C2))=CC=CC=3)))CC4)","CC1=C2C=CC=CC2=C(CN2CCOCC2)C2=CC=CC=C21","InChI=1S/C20H21NO/c1-15-16-6-2-4-8-18(16)20(14-21-10-12-22-13-11-21)19-9-5-3-7-17(15)19/h2-9H,10-14H2,1H3","CSRINNLYWLVQQE-UHFFFAOYSA-N","?","20","spectrophotometric","a1/thermodynamic","?","basic",6.6
"16809","ClC3(=C(NC1(=C(C=CC=C1)CC(=O)OCCN2(CCOCC2)))C(Cl)=CC=C3)","OC(=CC1C=CC=CC=1NC1=C(Cl)C=CC=C1Cl)OCCN1CCOCC1","InChI=1S/C20H22Cl2N2O3/c21-16-5-3-6-17(22)20(16)23-18-7-2-1-4-15(18)14-19(25)27-13-10-24-8-11-26-12-9-24/h1-7,14,23,25H,8-13H2","LMYZZNYGLRJURR-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","N-H","basic",7.52
"15883","ClC3(=CC=C(CC(C1(=CC=CC=C1))=CCN2(CCCC2))C=C3)","ClC1=CC=C(CC(=CCN2CCCC2)C2C=CC=CC=2)C=C1","InChI=1S/C20H22ClN/c21-20-10-8-17(9-11-20)16-19(18-6-2-1-3-7-18)12-15-22-13-4-5-14-22/h1-3,6-12H,4-5,13-16H2","WDYYVNNRTDZKAZ-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","Verb.+","basic",8.77
"15868","N(C1(=CC=CC=C1))=C3(C=C(NC2(=CC=CC=C2))CC(C3)(C)C)","CC1(C)CC(CC(C1)=NC1C=CC=CC=1)=NC1C=CC=CC=1","InChI=1S/C20H22N2/c1-20(2)14-18(21-16-9-5-3-6-10-16)13-19(15-20)22-17-11-7-4-8-12-17/h3-12H,13-15H2,1-2H3","KMNWABPRMVXSCX-UHFFFAOYSA-N","?","25","potentiometric","a/thermodynamic","?","basic",9.89
"15207","O=C(OC)C2(=C1(NC=5(C=CC=CC=5(C14(C3(N(CC(C2C3)=CC)CC4))))))","CC=C1CN2CCC34C2CC1C(C(=O)OC)C3=NC1C=CC=CC4=1","InChI=1S/C20H22N2O2/c1-3-12-11-22-9-8-20-14-6-4-5-7-15(14)21-18(20)17(19(23)24-2)13(12)10-16(20)22/h3-7,13,16-17H,8-11H2,1-2H3","UMGIOBCVRLYQOW-UHFFFAOYSA-N","?",,"mean from 2","a/apparent","?","basic",7.46
"16372","O2(C1(=C(OC)C=CC5(=C1C34(C2C(O)C=CC3C(N(CCC#N)CC4)C5))))","COC1C=CC2CC3C4C=CC(O)C5OC=1C=2C45CCN3CCC#N","InChI=1S/C20H22N2O3/c1-24-16-6-3-12-11-14-13-4-5-15(23)19-20(13,17(12)18(16)25-19)7-10-22(14)9-2-8-21/h3-6,13-15,19,23H,2,7,9-11H2,1H3","OPUAFQAHKSCSTM-UHFFFAOYSA-N","?","27","potentiometric","a/apparent","?","basic",5.68
"16907","O=C(C(C1(=CC=CC=C1))C2(=CC=CC=C2))CCN3(CCOCC3)","OC(=CCN1CCOCC1)C(C1=CC=CC=C1)C1=CC=CC=C1","InChI=1S/C20H23NO2/c22-19(11-12-21-13-15-23-16-14-21)20(17-7-3-1-4-8-17)18-9-5-2-6-10-18/h1-11,20,22H,12-16H2","FFIQZBJJRCMSME-UHFFFAOYSA-N","?","20","potentiometric","a/apparent","?","basic",6.39
"16359","O(C1(=C(OC)C=CC2(=C1CN3(CCC4(=C(C3(C2))C=C(OC)C(=C4)O)))))C","COC1C=CC2CC3C4C=C(OC)C(O)=CC=4CCN3CC=2C=1OC","InChI=1S/C20H23NO4/c1-23-18-5-4-12-8-16-14-10-19(24-2)17(22)9-13(14)6-7-21(16)11-15(12)20(18)25-3/h4-5,9-10,16,22H,6-8,11H2,1-3H3","BMCZTYDZHNTKPR-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","?","basic",9.55
"16858","OC3(C26(C1(=C(C=CC=C1)N(C2C4(CC5(C3C(N4CC5=CC)C6)))C)))","CN1C2C3CC4C5C(O)C2(CC5N3CC4=CC)C2C=CC=CC1=2","InChI=1S/C20H24N2O/c1-3-11-10-22-15-8-12(11)17-16(22)9-20(19(17)23)13-6-4-5-7-14(13)21(2)18(15)20/h3-7,12,15-19,23H,8-10H2,1-2H3","VBEQZFNVRMPLSM-UHFFFAOYSA-N","?",,"potentiometric","a/apparent","?","basic",8.5
"15803","O=[N+]([O-])C=3(C2(=C(NCCCCC[NH+](C)C)C=1(C(=CC=CC=1)N=C2C=CC=3)))","CN(C)CCCCCNC1=C2C(=CC=CC2=NC2=CC=CC=C21)[N+]([O-])=O","InChI=1S/C20H24N4O2/c1-23(2)14-7-3-6-13-21-20-15-9-4-5-10-16(15)22-17-11-8-12-18(19(17)20)24(25)26/h4-5,8-12H,3,6-7,13-14H2,1-2H3,(H,21,22)","WYLQXVOPFMBFJQ-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","?","basic",7.4
"16926","[NH+]=1(C=3(C(C(NCCCN(CC)CC)=C2(C=1C=CC=C2))=CC=CC=3))","CCN(CCCNC1C2=CC=CC=C2N=C2C=CC=CC2=1)CC","InChI=1S/C20H25N3/c1-3-23(4-2)15-9-14-21-20-16-10-5-7-12-18(16)22-19-13-8-6-11-17(19)20/h5-8,10-13H,3-4,9,14-15H2,1-2H3,(H,21,22)","UJTMSMCDKSEDHU-UHFFFAOYSA-N","?","18","potentiometric","b2/apparent","?","basic",8.53
"16810","O=[N+]([O-])C=3(C=1(C(=NC2(=CC=CC=C2(C=1NCCC[NH+](C)C)))C(N(C)C)=CC=3))","CN(C)CCCNC1=C2C(=NC3C=CC=CC=31)C(=CC=C2[N+]([O-])=O)N(C)C","InChI=1S/C20H25N5O2/c1-23(2)13-7-12-21-19-14-8-5-6-9-15(14)22-20-17(24(3)4)11-10-16(18(19)20)25(26)27/h5-6,8-11H,7,12-13H2,1-4H3,(H,21,22)","QPWBTZNSNJXXSU-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","?","basic",6.47
"15886","O3(CCN(C(CC(C1(=CC=CC=C1))C2(=CC=CC=C2))C)CC3)","CC(CC(C1=CC=CC=C1)C1=CC=CC=C1)N1CCOCC1","InChI=1S/C20H25NO/c1-17(21-12-14-22-15-13-21)16-20(18-8-4-2-5-9-18)19-10-6-3-7-11-19/h2-11,17,20H,12-16H2,1H3","VWWFWWPIVDCWBX-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","basic",6.9
"15969","O=C(C(C1(=CC=CC=C1))(C2(=CC=CC=C2))CCN(C)C)CC","CC=C(O)C(CCN(C)C)(C1C=CC=CC=1)C1C=CC=CC=1","InChI=1S/C20H25NO/c1-4-19(22)20(15-16-21(2)3,17-11-7-5-8-12-17)18-13-9-6-10-14-18/h4-14,22H,15-16H2,1-3H3","LJWWNADUYHXYDO-UHFFFAOYSA-N","?","25","potentiometric","b1/apparent","?","basic",9.23
"16829","O=C(OC(C1(=CC=CC=C1))CCN(CC)CC)C2(=CC=CC=C2)","CCN(CCC(OC(=O)C1C=CC=CC=1)C1C=CC=CC=1)CC","InChI=1S/C20H25NO2/c1-3-21(4-2)16-15-19(17-11-7-5-8-12-17)23-20(22)18-13-9-6-10-14-18/h5-14,19H,3-4,15-16H2,1-2H3","VPRGXNLHFBBDFS-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","basic",7.53
"15817","ClC1(=C(N)C=C(OC(C#CC)C)C(=C1)C(=O)NC2(CC3(N(C)C(C2)CC3)))","CC(C#CC)OC1=CC(N)=C(Cl)C=C1C(=O)NC1CC2CCC(C1)N2C","InChI=1S/C20H26ClN3O2/c1-4-5-12(2)26-19-11-18(22)17(21)10-16(19)20(25)23-13-8-14-6-7-15(9-13)24(14)3/h10-15H,6-9,22H2,1-3H3,(H,23,25)","RPFBSCLXMNVMRP-UHFFFAOYSA-N","?","25",,"a1/thermodynamic","N-H","basic",9.95
"15829","O4(CCN(C=3(C2(=C(N1(CCOCC1))C(OC)=CC=C2C=CC=3OC)))CC4)","COC1=CC=C2C=CC(OC)=C(C2=C1N1CCOCC1)N1CCOCC1","InChI=1S/C20H26N2O4/c1-23-16-5-3-15-4-6-17(24-2)20(22-9-13-26-14-10-22)18(15)19(16)21-7-11-25-12-8-21/h3-6H,7-14H2,1-2H3","HSSNPSPGCWCHFV-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","-NH3+","basic",13.0
