"Molecule name","OriginalSmiles","Canonical_QSARr","InChI_Code_QSARr","InChI Key_QSARr","Salt_Solvent (Concatenate)","temp","method","type","group","basicOrAcidic","pKa"
"14006","OC2(=[NH+]C=1(N=CNC=1C(=N2)N))","NC1N=C(O)N=C2N=CNC2=1","InChI=1S/C5H5N5O/c6-3-2-4(8-1-7-2)10-5(11)9-3/h1H,(H4,6,7,8,9,10,11)","DRAVOWXCEBXPTN-UHFFFAOYSA-N","?","20","spectrophotometric","a1/apparent","?","acidic",4.51
"17887","OC1(=C[NH+]=CC=C1)","OC1=CN=CC=C1","InChI=1S/C5H5NO/c7-5-2-1-3-6-4-5/h1-4,7H","GRFNBEZIAWKNCO-UHFFFAOYSA-N","?","24","mean from 8","a1/apparent","?","acidic",5.01
"10245","OC1(=CC=[N+]([O-])C=C1)","[O-][N+]1C=CC(O)=CC=1","InChI=1S/C5H5NO2/c7-5-1-3-6(8)4-2-5/h1-4,7H","DZNMBUOUGMTZRA-UHFFFAOYSA-N","?","25","potentiometric","a2/apparent","?","acidic",5.76
"13095","S1(C(=NC=C1C)C(=O)O)","CC1=CN=C(S1)C(O)=O","InChI=1S/C5H5NO2S/c1-3-2-6-4(9-3)5(7)8/h2H,1H3,(H,7,8)","UYDGNRLMYZMDOG-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","acidic",3.03
"17864","SC1(=CN=CC=C1)","SC1=CN=CC=C1","InChI=1S/C5H5NS/c7-5-2-1-3-6-4-5/h1-4,7H","FFWJHVGUAKWTKW-UHFFFAOYSA-N","?","20","potentiometric","a2/apparent","neutr.","acidic",7.01
"10174","OC1(=[N+](C=CN=C1)C)","C[N+]1C=CN=CC=1O","InChI=1S/C5H6N2O/c1-7-3-2-6-4-5(7)8/h2-4H,1H3/p+1","AXDPIARTQUKALL-UHFFFAOYSA-O","?","20","spectrophotometric","a/apparent","?","acidic",-0.04
"10172","OC1(=[N+](N)C=CC=C1)","N[N+]1C=CC=CC=1O","InChI=1S/C5H6N2O/c6-7-4-2-1-3-5(7)8/h1-4H,6H2/p+1","JADBQNNRRQRIFM-UHFFFAOYSA-O","?",,,"a/apparent","?","acidic",2.1
"12939","O(C1(=C(O)[NH+]=CN=C1))C","COC1C=NC=NC=1O","InChI=1S/C5H6N2O2/c1-9-4-2-6-3-7-5(4)8/h2-3H,1H3,(H,6,7,8)","WOKGGVGWBXBJPK-UHFFFAOYSA-N","?","20","potentiometric","a1/thermodynamic","?","acidic",1.75
"13889","N1(=C(N=C2(N=CNC2(=C1N)))N)","NC1N=C2N=CNC2=C(N)N=1","InChI=1S/C5H6N6/c6-3-2-4(9-1-8-2)11-5(7)10-3/h1H,(H5,6,7,8,9,10,11)","MSSXOMSJDRHRMC-UHFFFAOYSA-N","?","20","potentiometric","a2/apparent","?","acidic",10.77
"17605","O=C(O)C#CCC","CCC#CC(O)=O","InChI=1S/C5H6O2/c1-2-3-4-5(6)7/h2H2,1H3,(H,6,7)","MINRDQDGBLQBGD-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","acidic",2.6
"10027","S1(CC(=O)CC(C1)=O)","OC1CSCC(=O)C=1","InChI=1S/C5H6O2S/c6-4-1-5(7)3-8-2-4/h1,6H,2-3H2","IUBFJMYXAFBSOU-UHFFFAOYSA-N","?",,"potentiometric","a/apparent","?","acidic",4.34
"13180","[O-]C1(=[N+](C(N)=CC=N1)C)","C[N+]1=C(N)C=CN=C1O","InChI=1S/C5H7N3O/c1-8-4(6)2-3-7-5(8)9/h2-3H,1H3,(H2,6,7,9)/p+1","UPHQQDZIRIHPHU-UHFFFAOYSA-O","?",,"spectrophotometric","a2/apparent","?","acidic",13.5
"10452","O=C(O)CC(C#N)C","CC(C=C(O)O)C#N","InChI=1S/C5H7NO2/c1-4(3-6)2-5(7)8/h2,4,7-8H,1H3","QZWPYSOANOAOEO-UHFFFAOYSA-N","?","25","conductometric","apparent","?","acidic",3.95
"13137","O=C1(OC(C)(C)C(N1)=O)","CC1(C)OC(=O)NC1=O","InChI=1S/C5H7NO3/c1-5(2)3(7)6-4(8)9-5/h1-2H3,(H,6,7,8)","JYJFNDQBESEHJQ-UHFFFAOYSA-N","?","24","mean from 2","a/apparent","?","acidic",6.15
"11681","O=C1(NC(C(=O)O)CC1O)","OC1N=C(CC=1O)C(O)O","InChI=1S/C5H7NO4/c7-3-1-2(5(9)10)6-4(3)8/h5,7-10H,1H2","LTNUBJCVRXMJPY-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","acidic",3.8
"12934","O=C1(NC(=O)C(N1)(C)C)","CC1(C)NC(=O)NC1=O","InChI=1S/C5H8N2O2/c1-5(2)3(8)6-4(9)7-5/h1-2H3,(H2,6,7,8,9)","YIROYDNZEPTFOL-UHFFFAOYSA-N","?","23.7","potentiometric","a/apparent","?","acidic",9.19
"10138","SCC1(=NC=CN1C)","CN1C=CN=C1CS","InChI=1S/C5H8N2S/c1-7-3-2-6-5(7)4-8/h2-3,8H,4H2,1H3","UVWSKIZHAMYEAZ-UHFFFAOYSA-N","?","25","potentiometric","a2/apparent","?","acidic",8.88
"12131","S(=O)(=O)(N)C=1(SC(N(C(=O)C)C)=NN=1)","CN(C(=C)O)C1=NN=C(S1)S(N)(=O)=O","InChI=1S/C5H8N4O3S2/c1-3(10)9(2)4-7-8-5(13-4)14(6,11)12/h10H,1H2,2H3,(H2,6,11,12)","ONKBGJMUAOXBQS-UHFFFAOYSA-N","?",,"spectrophotometric","a/apparent","?","acidic",7.4
"17765","O=C(O)C1(C(C)C1)","CC1CC1=C(O)O","InChI=1S/C5H8O2/c1-3-2-4(3)5(6)7/h3,6-7H,2H2,1H3","SMEFGQDLISTIHL-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","acidic",5.03
"17766","O=C(O)C1(CCC1)","OC(O)=C1CCC1","InChI=1S/C5H8O2/c6-5(7)4-2-1-3-4/h6-7H,1-3H2","FSTADCQIMKQNSD-UHFFFAOYSA-N","?","25","potentiometric","a/thermodynamic","?","acidic",4.79
"10371","O=C(O)C=C(OC)C","CC(=CC(O)=O)OC","InChI=1S/C5H8O3/c1-4(8-2)3-5(6)7/h3H,1-2H3,(H,6,7)","BNKISRDHFGXPMO-UHFFFAOYSA-N","?","25","spectrophotometric","a1/thermodynamic","COO-H","acidic",5.81
"12754","O=C(O)C1(OCCOC1)","OC(O)=C1COCCO1","InChI=1S/C5H8O4/c6-5(7)4-3-8-1-2-9-4/h6-7H,1-3H2","YECXBMSXHAPVJH-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","acidic",3.15
"10444","O=C(C(=NO)CC)C","CCC(N=O)C(=C)O","InChI=1S/C5H9NO2/c1-3-5(6-8)4(2)7/h5,7H,2-3H2,1H3","NZDQORWYNZNYGJ-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","acidic",9.38
"13098","S1(C[NH+](C)C(C1)C(=O)O)","CN1CSCC1=C(O)O","InChI=1S/C5H9NO2S/c1-6-3-9-2-4(6)5(7)8/h7-8H,2-3H2,1H3","VRAKCJWPVLDUSG-UHFFFAOYSA-N","?","24","potentiometric","a1/apparent","?","acidic",1.51
"12694","O=C(OCC)C(=NO)C","CCOC(=O)C(C)N=O","InChI=1S/C5H9NO3/c1-3-9-5(7)4(2)6-8/h4H,3H2,1-2H3","FQQQMHNWVUSXMZ-UHFFFAOYSA-N","?","20","potentiometric","a1/apparent","?","acidic",9.64
"11887","O=C(OCC(=O)O)N(C)C","CN(C)C(=O)OC=C(O)O","InChI=1S/C5H9NO4/c1-6(2)5(9)10-3-4(7)8/h3,7-8H,1-2H3","YXMJQCIDZBADHE-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","acidic",3.01
"13202","O=C(O)CN(CC(=O)O)CC(=O)N","N=C(O)CN(C=C(O)O)C=C(O)O","InChI=1S/C6H10N2O5/c7-4(9)1-8(2-5(10)11)3-6(12)13/h2-3,10-13H,1H2,(H2,7,9)","OTDSBUBMBLMHNI-UHFFFAOYSA-N","?","20","mean from 2","a1/apparent","?","acidic",2.29
"11011","O=C(O)C1([NH2+]C2(NC(=[NH+]C1C2)N))","NC1NC2CC(N=1)C(=N2)C(O)O","InChI=1S/C6H10N4O2/c7-6-8-2-1-3(10-6)9-4(2)5(11)12/h2-3,5,11-12H,1H2,(H3,7,8,10)","KKYVREFSVFQIDJ-UHFFFAOYSA-N","?",,,"a1/apparent","?","acidic",1.3
"10339","O=C(O)C=CCCC","CCCC=CC(O)=O","InChI=1S/C6H10O2/c1-2-3-4-5-6(7)8/h4-5H,2-3H2,1H3,(H,7,8)","NIONDZDPPYHYKY-UHFFFAOYSA-N","?","25","conductometric","apparent","?","acidic",4.71
"10349","O=C(O)CC=C(C)C","CC(C)=CC=C(O)O","InChI=1S/C6H10O2/c1-5(2)3-4-6(7)8/h3-4,7-8H,1-2H3","OLJAGKMCNKVRBF-UHFFFAOYSA-N","?","25","conductometric","apparent","?","acidic",4.6
"12592","[Si](C#CC(=O)O)(C)(C)C","C[Si](C)(C)C#CC(O)=O","InChI=1S/C6H10O2Si/c1-9(2,3)5-4-6(7)8/h1-3H3,(H,7,8)","IPEATTYBFBRNEB-UHFFFAOYSA-N","?","25","conductometric","a1/thermodynamic","COOH","acidic",2.21
"12596","O=C(O)CCCC(=O)C","C=C(O)CCC=C(O)O","InChI=1S/C6H10O3/c1-5(7)3-2-4-6(8)9/h4,7-9H,1-3H2","NFXISGJXFNRUQS-UHFFFAOYSA-N","?","18","potentiometric","apparent","?","acidic",4.66
"12838","O=C(O)C1(OCCCC1)","OC(O)=C1CCCCO1","InChI=1S/C6H10O3/c7-6(8)5-3-1-2-4-9-5/h7-8H,1-4H2","DXHSPNHNLIJABC-UHFFFAOYSA-N","?","24","mean from 2","a/apparent","?","acidic",3.84
"13074","O=C(O)C1([NH2+]CCCC1)","OC(O)C1CCCCN=1","InChI=1S/C6H11NO2/c8-6(9)5-3-1-2-4-7-5/h6,8-9H,1-4H2","GCXSXZOWOFVXOR-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","acidic",2.5
"11310","O=[N+]([O-])C(CC([N+](=O)[O-])C)(C)C","CC(CC(C)(C)[N+]([O-])=O)[N+]([O-])=O","InChI=1S/C6H12N2O4/c1-5(7(9)10)4-6(2,3)8(11)12/h5H,4H2,1-3H3","IBHFLWSIQRXSEJ-UHFFFAOYSA-N","?","20","spectrophotometric","a1/apparent","?","acidic",8.95
"10353","O=C(O)CC(CC)C","CCC(C)C=C(O)O","InChI=1S/C6H12O2/c1-3-5(2)4-6(7)8/h4-5,7-8H,3H2,1-2H3","PTAMVZASHRYMQR-UHFFFAOYSA-N","?","18","potentiometric","apparent","?","acidic",4.84
"10354","O=C(O)CC(C)(C)C","CC(C)(C)C=C(O)O","InChI=1S/C6H12O2/c1-6(2,3)4-5(7)8/h4,7-8H,1-3H3","SRJDGBOAWTZVBX-UHFFFAOYSA-N","?","24","mean from 5","a1/apparent","?","acidic",5.01
"12598","O(C(O)C=C)CC(O)C","CC(O)COC(O)C=C","InChI=1S/C6H12O3/c1-3-6(8)9-4-5(2)7/h3,5-8H,1,4H2,2H3","RXRDJNAADGARDP-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","R(R'O)C-OH","acidic",5.5
"14139","O=C(NCC[NH+](C)C)C=NO","CN(C)CCNC(=O)CN=O","InChI=1S/C6H13N3O2/c1-9(2)4-3-7-6(10)5-8-11/h3-5H2,1-2H3,(H,7,10)","QOFINELSJSPTKC-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","acidic",8.17
"12683","O=C(O)CCC[NH2+]CC","CCNCCC=C(O)O","InChI=1S/C6H13NO2/c1-2-7-5-3-4-6(8)9/h4,7-9H,2-3,5H2,1H3","CXGUMNARIVWLJE-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","acidic",3.92
"12667","O=C(O)C([NH3+])CC(C)C","CC(C)CC(=N)C(O)O","InChI=1S/C6H13NO2/c1-4(2)3-5(7)6(8)9/h4,6-9H,3H2,1-2H3","WRUOJBIHMBVTMJ-UHFFFAOYSA-N","?, ?","25","mean from 2","a1/apparent","?, COOH","acidic",2.5
"12690","S=C(OC(C)C)NCC","CCNC(=S)OC(C)C","InChI=1S/C6H13NOS/c1-4-7-6(9)8-5(2)3/h5H,4H2,1-3H3,(H,7,9)","KIACEOHPIRTHMI-UHFFFAOYSA-N","?","20","potentiometric","a1/apparent","?","acidic",11.52
"12590","[Si](CC(=O)O)(CC)(C)C","CC[Si](C)(C)C=C(O)O","InChI=1S/C6H14O2Si/c1-4-9(2,3)5-6(7)8/h5,7-8H,4H2,1-3H3","AETRIQAITODVRO-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","acidic",5.4
"12587","P(=O)(O)(C(C)C)C(C)C","CC(C)P(O)(=O)C(C)C","InChI=1S/C6H15O2P/c1-5(2)9(7,8)6(3)4/h5-6H,1-4H3,(H,7,8)","UHHOEOSKGDFVPB-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","acidic",3.56
"10892","[Br]C1(=C(O)C([Br])=CC(=C1)[N+](=O)[O-])","[O-][N+](=O)C1=CC(Br)=C(O)C(Br)=C1","InChI=1S/C6H3Br2NO3/c7-4-1-3(9(11)12)2-5(8)6(4)10/h1-2,10H","WBHYZUAQCSHXCT-UHFFFAOYSA-N","?","25","potentiometric","apparent","?","acidic",3.7
"13283","FC(F)(F)C1(=NC=NC2(=C1NC=N2))","FC(F)(F)C1=NC=NC2N=CNC=21","InChI=1S/C6H3F3N4/c7-6(8,9)4-3-5(12-1-10-3)13-2-11-4/h1-2H,(H,10,11,12,13)","RPGVDXOVVBWOIH-UHFFFAOYSA-N","?",,"spectrophotometric","a/apparent","?","acidic",7.35
"15157","O=[N+]([O-])C2(=C1(N=NN(C1=CC(=C2)[N+](=O)[O-])O))","[O-][N+](=O)C1=CC(=C2N=NN(O)C2=C1)[N+]([O-])=O","InChI=1S/C6H3N5O5/c12-9-4-1-3(10(13)14)2-5(11(15)16)6(4)7-8-9/h1-2,12H","NYRLDLUBCJTICL-UHFFFAOYSA-N","?","30","spectrophotometric","a1/apparent","N-OH","acidic",1.6
"14054","[Br]C2(=CC=1(N(O)N=NC=1C=C2))","ON1N=NC2C=CC(Br)=CC1=2","InChI=1S/C6H4BrN3O/c7-4-1-2-5-6(3-4)10(11)9-8-5/h1-3,11H","FBOGRWCUOSLQID-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","OH","acidic",3.97
"12817","ClC1(=C(O)C(Cl)=CC=C1)","OC1C(Cl)=CC=CC=1Cl","InChI=1S/C6H4Cl2O/c7-4-2-1-3-5(8)6(4)9/h1-3,9H","HOLHYSJJBXSLMV-UHFFFAOYSA-N","?","25","mean from 2","a1/apparent","O-H","acidic",6.8
"12092","ClC2(=CC=1(N=NNC=1C=C2))","ClC1=CC2N=NNC=2C=C1","InChI=1S/C6H4ClN3/c7-4-1-2-5-6(3-4)9-10-8-5/h1-3H,(H,8,9,10)","PZBQVZFITSVHAW-UHFFFAOYSA-N","?",,"spectrophotometric","a/apparent","?","acidic",7.7
"14556","ClC1(=CC([N+](=O)[O-])=C(O)C=C1)","[O-][N+](=O)C1C=C(Cl)C=CC=1O","InChI=1S/C6H4ClNO3/c7-4-1-2-6(9)5(3-4)8(10)11/h1-3,9H","NWSIFTLPLKCTSX-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","acidic",3.5
"13792","O=CC1(=NC=NC2(=C1NC=N2))","O=CC1=NC=NC2N=CNC=21","InChI=1S/C6H4N4O/c11-1-4-5-6(9-2-7-4)10-3-8-5/h1-3H,(H,7,8,9,10)","NQFHKZPSNYOBIR-UHFFFAOYSA-N","?",,"spectrophotometric","a1/apparent","?","acidic",8.8
"10044","[Br]C1(=CC=C(O)C=C1)","OC1=CC=C(Br)C=C1","InChI=1S/C6H5BrO/c7-5-1-3-6(8)4-2-5/h1-4,8H","GZFGOTFRPZRKDS-UHFFFAOYSA-N","?","25","mean from 7","a1/apparent","OH","acidic",9.29
"10004","[Br]C1(=CC=C(S)C=C1)","SC1=CC=C(Br)C=C1","InChI=1S/C6H5BrS/c7-5-1-3-6(8)4-2-5/h1-4,8H","FTBCOQFMQSTCQQ-UHFFFAOYSA-N","?","40",,"a1/apparent","SH","acidic",5.8
"10034","ClC1(=C(O)C=CC=C1)","OC1C=CC=CC=1Cl","InChI=1S/C6H5ClO/c7-5-3-1-2-4-6(5)8/h1-4,8H","ISPYQTSUDJAMAB-UHFFFAOYSA-N","?","24","mean from 6","b1/apparent","?","acidic",8.4
"10042","FC1(=CC=C(O)C=C1)","OC1=CC=C(F)C=C1","InChI=1S/C6H5FO/c7-5-1-3-6(8)4-2-5/h1-4,8H","RHMPLDJJXGPMEX-UHFFFAOYSA-N","?","25","mean from 3","a1/apparent","?","acidic",9.88
"10039","IC1(=CC(O)=CC=C1)","OC1C=C(I)C=CC=1","InChI=1S/C6H5IO/c7-5-2-1-3-6(8)4-5/h1-4,8H","FXTKWBZFNQHAAO-UHFFFAOYSA-N","?","25","mean from 2","thermodynamic","?","acidic",9.02
"12749","N2(=CC=1(N=CNC=1C=C2))","C1=NC=CC2NC=NC=21","InChI=1S/C6H5N3/c1-2-7-3-6-5(1)8-4-9-6/h1-4H,(H,8,9)","UBOOKRVGOBKDMM-UHFFFAOYSA-N","?",,"potentiometric","a2/apparent","?","acidic",10.88
"11284","S1(=O)(=O)(N=CNC2(=C1C=NC=C2))","O=S1(=O)N=CNC2C=CN=CC1=2","InChI=1S/C6H5N3O2S/c10-12(11)6-3-7-2-1-5(6)8-4-9-12/h1-4H,(H,8,9)","QSZUXEXDOYFOBI-UHFFFAOYSA-N","?","25",,"a1/apparent","?","acidic",6.71
"13068","O=C(O)C1(=CC=[NH+]C=C1)","OC(=O)C1C=CN=CC=1","InChI=1S/C6H5NO2/c8-6(9)5-1-3-7-4-2-5/h1-4H,(H,8,9)","TWBYWOBDOCUKOW-UHFFFAOYSA-N","?","23","mean from 8","a1/apparent","NH(1+)","acidic",1.71
"13067","O=C1(C=CC(=NO)C=C1)","O=NC1C=CC(=O)C=C1","InChI=1S/C6H5NO2/c8-6-3-1-5(7-9)2-4-6/h1-5H","SCPGYOMJMKILLX-UHFFFAOYSA-N","?","25","spectrophotometric","a/thermodynamic","?","acidic",6.36
"11792","O=C(O)C1(=CC=[N+]([O-])C=C1)","[O-][N+]1=CC=C(C=C1)C(O)=O","InChI=1S/C6H5NO3/c8-6(9)5-1-3-7(10)4-2-5/h1-4H,(H,8,9)","QCWTWMJMLSKQCJ-UHFFFAOYSA-N","?",,"potentiometric","a2/apparent","?","acidic",2.86
"11797","O=[N+]([O-])C1(=CC(O)=CC=C1)","[O-][N+](=O)C1C=CC=C(O)C=1","InChI=1S/C6H5NO3/c8-6-3-1-2-5(4-6)7(9)10/h1-4,8H","RTZZCYNQPHTPPL-UHFFFAOYSA-N","?","24","mean from 17","a1/apparent","O-H","acidic",8.31
"10788","S(=O)(O)C1(=CC=C([N+](=O)[O-])C=C1)","[O-][N+](=O)C1C=CC(=CC=1)S(O)=O","InChI=1S/C6H5NO4S/c8-7(9)5-1-3-6(4-2-5)12(10)11/h1-4H,(H,10,11)","STEQAYAHDVOFEC-UHFFFAOYSA-N","?","25","potentiometric","a/thermodynamic","?","acidic",1.86
"13700","S(=O)(=O)(O)C1(=CC=C([N+](=O)[O-])C=C1)","[O-][N+](=O)C1C=CC(=CC=1)S(O)(=O)=O","InChI=1S/C6H5NO5S/c8-7(9)5-1-3-6(4-2-5)13(10,11)12/h1-4H,(H,10,11,12)","SPXOTSHWBDUUMT-UHFFFAOYSA-N","?","36","spectrophotometric","a1/apparent","H","acidic",-7.15
"10787","O=[N+]([O-])C1(=C(C=CC=C1)B(O)O)","[O-][N+](=O)C1C=CC=CC=1B(O)O","InChI=1S/C6H6BNO4/c9-7(10)5-3-1-2-4-6(5)8(11)12/h1-4,9-10H","SFUIGUOONHIVLG-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","acidic",8.52
"14493","ClC1(=CC(S(=O)(=O)N)=CC=C1)","NS(=O)(=O)C1C=C(Cl)C=CC=1","InChI=1S/C6H6ClNO2S/c7-5-2-1-3-6(4-5)11(8,9)10/h1-4H,(H2,8,9,10)","WSYQJNPRQUFCGL-UHFFFAOYSA-N","?","25","potentiometric","a1/thermodynamic","SO2NH-H","acidic",9.04
"12955","O=C(N)C1(=NC=CC=C1)","NC(=O)C1C=CC=CN=1","InChI=1S/C6H6N2O/c7-6(9)5-3-1-2-4-8-5/h1-4H,(H2,7,9)","IBBMAWULFFBRKK-UHFFFAOYSA-N","?","25","potentiometric","b/apparent","?","acidic",12.12
"11550","O=C(O)C1(=[NH+]C=CC=C1N)","NC1=CC=CN=C1C(O)=O","InChI=1S/C6H6N2O2/c7-4-2-1-3-8-5(4)6(9)10/h1-3H,7H2,(H,9,10)","BOOMHTFCWOJWFO-UHFFFAOYSA-N","?","25","potentiometric","b/apparent","?","acidic",1.33
"11539","O=C(NO)C1(=CN=CC=C1)","ONC(=O)C1C=CC=NC=1","InChI=1S/C6H6N2O2/c9-6(8-10)5-2-1-3-7-4-5/h1-4,10H,(H,8,9)","IYCHDNQCHLMLJZ-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","acidic",8.3
"13887","O=C1(NC(=O)C2(C1NC(=O)C2))","OC1=NC(=O)C2C=C(O)NC12","InChI=1S/C6H6N2O3/c9-3-1-2-4(7-3)6(11)8-5(2)10/h1-2,4,7,9H,(H,8,10,11)","IIZMOLYNSQLQIK-UHFFFAOYSA-N","?","20","potentiometric","a/apparent","?","acidic",8.15
"11955","N2(=C(C=1(NC=NC=1N=C2))C)","CC1=NC=NC2N=CNC=21","InChI=1S/C6H6N4/c1-4-5-6(9-2-7-4)10-3-8-5/h2-3H,1H3,(H,7,8,9,10)","SYMHUEFSSMBHJA-UHFFFAOYSA-N","?","20","mean from 2","a2/apparent","?","acidic",9.21
"13785","O=C1(NC=NC2(=C1C=NN2C))","CN1N=CC2C(=O)NC=NC1=2","InChI=1S/C6H6N4O/c1-10-5-4(2-9-10)6(11)8-3-7-5/h2-3H,1H3,(H,7,8,11)","CDJQIJFWTUEUFF-UHFFFAOYSA-N","?","20","spectrophotometric","a/apparent","?","acidic",9.26
"13783","O=C2(N1(N=CN=C1NC(=C2)C))","CC1CC(=O)N2N=CN=C2N=1","InChI=1S/C6H6N4O/c1-4-2-5(11)10-6(9-4)7-3-8-10/h3H,2H2,1H3","YOCXDGBQQYVALU-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","acidic",6.19
"13764","S(C1(=NC=NC2(=C1C=NN2)))C","CSC1=NC=NC2NN=CC=21","InChI=1S/C6H6N4S/c1-11-6-4-2-9-10-5(4)7-3-8-6/h2-3H,1H3,(H,7,8,9,10)","BLEJJILOVWBLBZ-UHFFFAOYSA-N","?","20","spectrophotometric","a2/apparent","?","acidic",9.65
"13360","ON=C(N)C1(=NC=NC2(=C1NC=N2))","NC(N=O)C1=NC=NC2N=CNC=21","InChI=1S/C6H6N6O/c7-5(12-13)3-4-6(10-1-8-3)11-2-9-4/h1-2,5H,7H2,(H,8,9,10,11)","IHGATOQRKIEPCN-UHFFFAOYSA-N","?",,"spectrophotometric","a2/apparent","?","acidic",9.4
"10345","O=C(O)CC#CC=C","C=CC#CC=C(O)O","InChI=1S/C6H6O2/c1-2-3-4-5-6(7)8/h2,5,7-8H,1H2","JRQHYXODJYTEQK-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","acidic",3.41
"12800","S1(C(=CC(=C1)C(=O)O)C)","CC1=CC(=CS1)C(O)=O","InChI=1S/C6H6O2S/c1-4-2-5(3-9-4)6(7)8/h2-3H,1H3,(H,7,8)","VFORWJLUXKGLAH-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","acidic",4.24
"12792","S(=O)(O)C1(=CC=CC=C1)","OS(=O)C1C=CC=CC=1","InChI=1S/C6H6O2S/c7-9(8)6-4-2-1-3-5-6/h1-5H,(H,7,8)","JEHKKBHWRAXMCH-UHFFFAOYSA-N","?","24","mean from 2","a1/apparent","SOOH","acidic",1.72
"12845","O=C(O)CC1(=COC=C1)","OC(O)=CC1=COC=C1","InChI=1S/C6H6O3/c7-6(8)3-5-1-2-9-4-5/h1-4,7-8H","RUCGLGNOVCLZCY-UHFFFAOYSA-N","?","25",,"a1/thermodynamic","?","acidic",4.07
"17763","SC1(=CC=CC=C1)","SC1C=CC=CC=1","InChI=1S/C6H6S/c7-6-4-2-1-3-5-6/h1-5,7H","RMVRSNDYEFQCLF-UHFFFAOYSA-N","?","23","mean from 6","a1/apparent","SH","acidic",6.37
"11487","OC1(=CC(=CC=C1)B(O)O)","OC1C=CC=C(C=1)B(O)O","InChI=1S/C6H7BO3/c8-6-3-1-2-5(4-6)7(9)10/h1-4,8-10H","WFWQWTPAPNEOFE-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","acidic",8.55
"14046","O1(N=C2(C(=NO)CCCC2(=N1)))","O=NC1CCCC2=NON=C21","InChI=1S/C6H7N3O2/c10-7-4-2-1-3-5-6(4)9-11-8-5/h4H,1-3H2","XVDVKEWREJZICI-UHFFFAOYSA-N","?",,"spectrophotometric","a/apparent","?","acidic",8.78
"13988","N2(=C(NC)C=1(NC=NC=1N=C2))","CNC1=NC=NC2N=CNC1=2","InChI=1S/C6H7N5/c1-7-5-4-6(10-2-8-4)11-3-9-5/h2-3H,1H3,(H2,7,8,9,10,11)","CKOMXBHMKXXTNW-UHFFFAOYSA-N","?","20","mean from 2","a2/apparent","?","acidic",10.04
"11253","O=C1(N(C(=NC2(=C1NC=N2))N)C)","CN1C(N)=NC2N=CNC=2C1=O","InChI=1S/C6H7N5O/c1-11-5(12)3-4(9-2-8-3)10-6(11)7/h2H,1H3,(H2,7,10)(H,8,9)","RFLVMTUMFYRZCB-UHFFFAOYSA-N","?","22","mean from 2","a1/apparent","?","acidic",10.43
"10291","OC1(=C[N+](=CC=C1)C)","C[N+]1C=C(O)C=CC=1","InChI=1S/C6H7NO/c1-7-4-2-3-6(8)5-7/h2-5H,1H3/p+1","FZVAZYLFYPULKX-UHFFFAOYSA-O","?","20","mean from 3","a/apparent","?","acidic",4.96
"10267","OC1(=C(N)C=CC=C1)","NC1C=CC=CC=1O","InChI=1S/C6H7NO/c7-5-3-1-2-4-6(5)8/h1-4,8H,7H2","CDAWCLOXVUBKRW-UHFFFAOYSA-N","?","23","mean from 7","a2/thermodynamic","O-H","acidic",9.71
"13053","O=C(O)C=1(NC=CC=1C)","CC1C=CNC=1C(O)=O","InChI=1S/C6H7NO2/c1-4-2-3-7-5(4)6(8)9/h2-3,7H,1H3,(H,8,9)","YIVHOQIKHMTVRG-UHFFFAOYSA-N","?",,"potentiometric","a/apparent","?","acidic",5.1
"13061","O=C(O)C1(=C(NC=C1)C)","CC1NC=CC=1C(O)=O","InChI=1S/C6H7NO2/c1-4-5(6(8)9)2-3-7-4/h2-3,7H,1H3,(H,8,9)","YBJBJOLFTYIFKP-UHFFFAOYSA-N","?",,"potentiometric","a/apparent","?","acidic",5.8
"13049","OC1(=C(N)C=C(O)C=C1)","NC1C=C(O)C=CC=1O","InChI=1S/C6H7NO2/c7-5-3-4(8)1-2-6(5)9/h1-3,8-9H,7H2","SBXKRBZKPQBLOD-UHFFFAOYSA-N","?, ?","22","spectrophotometric","a2/apparent","?, ?","acidic",10.65
