DSSTox_Source_Record_Id,Extenal_ID,DSSTox_Substance_Id,DSSTox_Structure_Id,DSSTox_QC-Level,Substance_Name,Substance_CASRN,Substance_Type,Substance_Note,Structure_SMILES,Structure_InChI,Structure_InChIKey,Structure_Formula,Structure_MolWt,Structure_SMILES_2D-QSAR,DateModified
DTXRID306094890,5012,DTXSID80903222,DTXCID201331313,Incomplete,NoName_3847,NOCAS_903222,Single Compound,,C1OC(=NC2=C1C=CC=C2)C1=CC=CC=C1,"InChI=1S/C14H11NO/c1-2-6-11(7-3-1)14-15-13-9-5-4-8-12(13)10-16-14/h1-9H,10H2
AuxInfo=1/0/N:6,5,7,13,12,4,8,14,11,16,3,15,10,2,9,1/E:(2,3)(6,7)/rA:16OCCCCCCCNCCCCCCC/rB:s1;s2;d3;s4;d5;s6;s3d7;d2;s9;s10;d11;s12;d13;d10s14;s1s15;/rC:3.9999,-1.3452,0;3.9999,-2.8852,0;2.6662,-3.6552,0;1.3326,-2.8852,0;-.0011,-3.6552,0;-.0011,-5.1952,0;1.3326,-5.9652,0;2.6662,-5.1952,0;5.3336,-3.6552,0;6.6673,-2.8852,0;8.0009,-3.6552,0;9.3346,-2.8852,0;9.3346,-1.3452,0;8.0009,-.5752,0;6.6673,-1.3452,0;5.3336,-.5752,0;
",PQEGKTSNRSHJHM-UHFFFAOYSA-N,C14H11NO,209.248,C1OC(=NC2=C1C=CC=C2)C1=CC=CC=C1,20180702.0
DTXRID006094891,5013,DTXSID40903223,DTXCID901331314,Incomplete,NoName_3848,NOCAS_903223,Single Compound,,COC1=NC2=CC=CC=C2C2=CC=CC=C12,"InChI=1S/C14H11NO/c1-16-14-12-8-3-2-6-10(12)11-7-4-5-9-13(11)15-14/h2-9H,1H3
AuxInfo=1/0/N:16,14,13,7,8,15,6,12,9,10,5,11,4,2,3,1/rA:16OCNCCCCCCCCCCCCC/rB:s1;d2;s3;s4;d5;s6;d7;d4s8;s5;s2s10;d11;s12;d13;d10s14;s1;/rC:2.4576,.9157,0;3.2276,-.418,0;4.7675,-.418,0;5.5375,-1.7517,0;4.7675,-3.0854,0;5.5375,-4.419,0;7.0775,-4.419,0;7.8475,-3.0854,0;7.0775,-1.7517,0;3.2276,-3.0854,0;2.4576,-1.7517,0;.9176,-1.7517,0;.1476,-3.0854,0;.9176,-4.419,0;2.4576,-4.419,0;.9176,.9157,0;
",CFXXLOSWIXYUGN-UHFFFAOYSA-N,C14H11NO,209.248,COC1=NC2=CC=CC=C2C2=CC=CC=C12,20180702.0
DTXRID706094892,5014,DTXSID10901877,DTXCID201330153,Incomplete,NoName_1052,NOCAS_901877,Single Compound,,NC1=NC2=C(NC(=N2)C2=CC=CC=C2)C=N1,"InChI=1S/C11H9N5/c12-11-13-6-8-10(16-11)15-9(14-8)7-4-2-1-3-5-7/h1-6H,(H3,12,13,14,15,16)
AuxInfo=1/1/N:14,13,15,12,16,5,11,6,8,10,2,3,4,7,9,1/E:(2,3)(4,5)/rA:16NCNNCCNCNCCCCCCC/rB:d1;s2;s2;d4;s5;s6;s7;d8;s1d6s9;s8;d11;s12;d13;s14;s11d15;/rC:8.3357,-3.0825,0;9.6694,-2.3125,0;11.0031,-3.0825,0;9.6694,-.7725,0;8.3357,-.0025,0;7.002,-.7725,0;5.5374,-.2966,0;4.6322,-1.5425,0;5.5374,-2.7883,0;7.002,-2.3125,0;3.0922,-1.5424,0;2.3222,-.2088,0;.7822,-.2088,0;.0122,-1.5424,0;.7822,-2.8761,0;2.3222,-2.8761,0;
",JKDGDCLMBYSMPO-UHFFFAOYSA-N,C11H9N5,211.228,NC1=NC2=C(NC(=N2)C2=CC=CC=C2)C=N1,20180702.0
DTXRID406094893,5016,DTXSID20274448,DTXCID90225927,Public_Low,"1-Phenyl-1H-pyrazolo[3,4-d]pyrimidin-4-amine",5334-30-5,Single Compound,,NC1=C2C=NN(C2=NC=N1)C1=CC=CC=C1,"InChI=1S/C11H9N5/c12-10-9-6-15-16(11(9)14-7-13-10)8-4-2-1-3-5-8/h1-7H,(H2,12,13,14)
AuxInfo=1/1/N:16,13,14,11,12,9,15,8,7,10,6,5,4,3,2,1/E:(2,3)(4,5)/rA:16NNNNNCCCCCCCCCCC/rB:s1;;;;s1d3;s6;s1;d2s7;s4s5d7;d8;s8;s11;d12;s3d4;d13s14;/rC:7.2048,.2027,0;8.1036,-1.0366,0;4.4137,.5034,0;3.08,-1.8067,0;4.4137,-4.1167,0;5.7475,-.2666,0;5.7475,-1.8067,0;7.683,1.6666,0;7.2048,-2.276,0;4.4137,-2.5767,0;9.19,1.9841,0;6.6547,2.8127,0;9.6684,3.4479,0;7.1331,4.2765,0;3.08,-.2666,0;8.6401,4.5942,0;
",KKDPIZPUTYIBFX-UHFFFAOYSA-N,C11H9N5,211.228,NC1=C2C=NN(C2=NC=N1)C1=CC=CC=C1,20170228.0
DTXRID106094894,5017,DTXSID20195164,DTXCID30117655,Public_Medium,9-Cyclohexyladenine,4235-94-3,Single Compound,Loaded based on no conflicts with this data in chemid and pubchem,NC1=C2N=CN(C3CCCCC3)C2=NC=N1,"InChI=1S/C11H15N5/c12-10-9-11(14-6-13-10)16(7-15-9)8-4-2-1-3-5-8/h6-8H,1-5H2,(H2,12,13,14)
AuxInfo=1/1/N:11,9,10,7,8,16,13,6,14,15,12,5,4,3,2,1/E:(2,3)(4,5)/rA:16NNNNNCCCCCCCCCCC/rB:;;;;s1;s6;s6;s7;s8;s9s10;s1d3;s1d2;s2s12;s4s5d14;s3d4;/rC:7.2048,.2027,0;7.2048,-2.276,0;4.4137,.5034,0;3.08,-1.8067,0;4.4137,-4.1167,0;7.683,1.6666,0;9.19,1.9841,0;6.6547,2.8127,0;9.6684,3.4479,0;7.1331,4.2765,0;8.6401,4.5942,0;5.7475,-.2666,0;8.1036,-1.0366,0;5.7475,-1.8067,0;4.4137,-2.5767,0;3.08,-.2666,0;
",FRZBEYVOLNQETR-UHFFFAOYSA-N,C11H15N5,217.276,NC1=C2N=CN(C3CCCCC3)C2=NC=N1,20170228.0
DTXRID806094895,5018,DTXSID00903224,DTXCID601331315,Incomplete,NoName_3849,NOCAS_903224,Single Compound,,N(C1=CC=CC=C1)C1=NC=NC2=C1C=NN2,"InChI=1S/C11H9N5/c1-2-4-8(5-3-1)15-10-9-6-14-16-11(9)13-7-12-10/h1-7H,(H2,12,13,14,15,16)
AuxInfo=1/1/N:7,6,8,5,9,14,16,4,10,2,11,1,15,13,3,12/E:(2,3)(4,5)/rA:16NCNCCCCCCCCNNCNC/rB:d1;s2;s3;d4;s5;d6;s7;s4d8;s2;d10;s11;s12;s10d13;s11;s1d15;/rC:5.0403,-5.3875,0;3.7066,-4.6175,0;3.7066,-3.0775,0;5.0403,-2.3075,0;6.3739,-3.0775,0;7.7076,-2.3075,0;7.7076,-.7675,0;6.3739,.0025,0;5.0403,-.7675,0;2.3729,-5.3875,0;2.3729,-6.9275,0;.9083,-7.4034,0;.0031,-6.1575,0;.9083,-4.9116,0;3.7066,-7.6975,0;5.0403,-6.9275,0;
",UOIOGRJMBMHOJZ-UHFFFAOYSA-N,C11H9N5,211.228,N(C1=CC=CC=C1)C1=NC=NC2=C1C=NN2,20180702.0
DTXRID506094896,5019,DTXSID70349716,DTXCID70300786,Public_Low,N-cyclohexyl-7H-purin-6-amine,7674-45-5,Single Compound,,C1CCC(CC1)NC1=NC=NC2=C1NC=N2,"InChI=1S/C11H15N5/c1-2-4-8(5-3-1)16-11-9-10(13-6-12-9)14-7-15-11/h6-8H,1-5H2,(H2,12,13,14,15,16)
AuxInfo=1/1/N:11,9,10,7,8,16,15,6,13,14,12,3,5,4,2,1/E:(2,3)(4,5)/rA:16NNNNNCCCCCCCCCCC/rB:;;;;s1;s6;s6;s7;s8;s9s10;s1d2;s3s12;s4s5d13;s2d4;s3d5;/rC:7.0812,.77,0;5.7475,-1.54,0;9.8721,-1.0707,0;7.0812,-3.85,0;9.8721,-3.5493,0;5.7475,1.54,0;5.7475,3.08,0;4.4137,.77,0;4.4137,3.85,0;3.08,1.54,0;3.08,3.08,0;7.0812,-.77,0;8.4149,-1.54,0;8.4149,-3.08,0;5.7475,-3.08,0;10.7709,-2.31,0;
",YEWYVRQMZKOENB-UHFFFAOYSA-N,C11H15N5,217.276,C1CCC(CC1)NC1=NC=NC2=C1NC=N2,20170228.0
DTXRID206094897,5021,DTXSID60903225,DTXCID301331316,Incomplete,NoName_3850,NOCAS_903225,Single Compound,,C(NC1=NC=NC2=C1C=NN2)C1=CC=CO1,"InChI=1S/C10H9N5O/c1-2-7(16-3-1)4-11-9-8-5-14-15-10(8)13-6-12-9/h1-3,5-6H,4H2,(H2,11,12,13,14,15)
AuxInfo=1/1/N:15,14,16,3,11,7,2,10,5,9,4,6,8,12,13,1/rA:16OCCNCNCNCCCNNCCC/rB:s1;s2;s3;s4;d5;s6;d7;s8;s5d9;s10;d11;s9s12;d2;s14;s1d15;/rC:3.6201,-7.8426,0;2.3743,-6.9374,0;2.3743,-5.3974,0;3.7079,-4.6274,0;3.7079,-3.0874,0;5.0416,-2.3174,0;5.0416,-.7774,0;3.7079,-.0074,0;2.3743,-.7774,0;2.3743,-2.3174,0;.9096,-2.7933,0;.0044,-1.5474,0;.9096,-.3015,0;1.1284,-7.8426,0;1.6043,-9.3072,0;3.1443,-9.3072,0;
",KWGOKOFSPBXMSX-UHFFFAOYSA-N,C10H9N5O,215.216,C(NC1=NC=NC2=C1C=NN2)C1=CC=CO1,20180702.0
DTXRID906094898,5022,DTXSID9035175,DTXCID7015175,DSSTox_Low,Kinetin,525-79-1,Single Compound,,C(NC1=C2N=CN=C2N=CN1)C1=CC=CO1,"InChI=1S/C10H9N5O/c1-2-7(16-3-1)4-11-9-8-10(13-5-12-8)15-6-14-9/h1-3,5-6H,4H2,(H2,11,12,13,14,15)
AuxInfo=1/1/N:15,16,13,11,5,8,14,2,9,1,10,3,4,7,6,12/rA:16CCNNCNNCCNCOCCCC/rB:s1;s2;d1;d3s4;s1;;d6s7;d2s7;s9;s10;;s12;s11s12;d13;d14s15;/rC:2.4091,-8.5574,0;2.4091,-6.9855,0;.9302,-6.5204,0;.9302,-8.9854,0;0,-7.7669,0;3.7578,-9.3016,0;5.0787,-6.9855,0;5.0787,-8.5574,0;3.7578,-6.2227,0;3.7578,-4.7066,0;5.1158,-3.9438,0;3.9067,-1.4418,0;4.4089,0,0;5.1716,-2.4091,0;5.9438,-.0372,0;6.4087,-1.4789,0;
",QANMHLXAZMSUEX-UHFFFAOYSA-N,C10H9N5O,215.216,C(NC1=C2N=CN=C2N=CN1)C1=CC=CO1,20170228.0
DTXRID606094899,5023,DTXSID9035175,DTXCID7015175,DSSTox_Low,Kinetin,525-79-1,Single Compound,,C(NC1=C2N=CN=C2N=CN1)C1=CC=CO1,"InChI=1S/C10H9N5O/c1-2-7(16-3-1)4-11-9-8-10(13-5-12-8)15-6-14-9/h1-3,5-6H,4H2,(H2,11,12,13,14,15)
AuxInfo=1/1/N:15,16,13,11,5,8,14,2,9,1,10,3,4,7,6,12/rA:16CCNNCNNCCNCOCCCC/rB:s1;s2;d1;d3s4;s1;;d6s7;d2s7;s9;s10;;s12;s11s12;d13;d14s15;/rC:2.4091,-8.5574,0;2.4091,-6.9855,0;.9302,-6.5204,0;.9302,-8.9854,0;0,-7.7669,0;3.7578,-9.3016,0;5.0787,-6.9855,0;5.0787,-8.5574,0;3.7578,-6.2227,0;3.7578,-4.7066,0;5.1158,-3.9438,0;3.9067,-1.4418,0;4.4089,0,0;5.1716,-2.4091,0;5.9438,-.0372,0;6.4087,-1.4789,0;
",QANMHLXAZMSUEX-UHFFFAOYSA-N,C10H9N5O,215.216,C(NC1=C2N=CN=C2N=CN1)C1=CC=CO1,20170228.0
DTXRID406094900,5024,DTXSID20903226,DTXCID001331317,Incomplete,NoName_3851,NOCAS_903226,Single Compound,,C1CNC(C1)C1=CC=CC(=N1)C1CCCN1,"InChI=1/C13H19N3/c1-4-12(10-6-2-8-14-10)16-13(5-1)11-7-3-9-15-11/h1,4-5,10-11,14-15H,2-3,6-9H2
AuxInfo=1/0/N:9,6,15,8,10,7,16,5,14,3,12,2,11,4,13,1/E:(2,3)(4,5)(6,7)(8,9)(10,11)(12,13)(14,15)/rA:16NCCNCCCCCCCCNCCC/rB:d1;s2;s3;s4;s5;s3s6;s2;d8;s9;s1d10;s11;s12;s13;s14;s12s15;/rC:3.7709,-4.1625,0;5.1046,-4.9325,0;5.1046,-6.4725,0;3.8587,-7.3777,0;4.3346,-8.8422,0;5.8746,-8.8422,0;6.3505,-7.3777,0;6.4383,-4.1625,0;6.4383,-2.6225,0;5.1046,-1.8525,0;3.7709,-2.6225,0;2.4373,-1.8525,0;2.2763,-.321,0;.7699,-.0008,0;-.0001,-1.3344,0;1.0304,-2.4789,0;
",FETAOLZTOVIGTH-UHFFFAOYNA-N,C13H19N3,217.316,C1CNC(C1)C1=CC=CC(=N1)C1CCCN1,20180702.0
DTXRID106094901,5025,DTXSID20903226,DTXCID001331317,Incomplete,NoName_3851,NOCAS_903226,Single Compound,,C1CNC(C1)C1=CC=CC(=N1)C1CCCN1,"InChI=1/C13H19N3/c1-4-12(10-6-2-8-14-10)16-13(5-1)11-7-3-9-15-11/h1,4-5,10-11,14-15H,2-3,6-9H2
AuxInfo=1/0/N:9,6,15,8,10,7,16,5,14,3,12,2,11,4,13,1/E:(2,3)(4,5)(6,7)(8,9)(10,11)(12,13)(14,15)/rA:16NCCNCCCCCCCCNCCC/rB:d1;s2;s3;s4;s5;s3s6;s2;d8;s9;s1d10;s11;s12;s13;s14;s12s15;/rC:3.7709,-4.1625,0;5.1046,-4.9325,0;5.1046,-6.4725,0;3.8587,-7.3777,0;4.3346,-8.8422,0;5.8746,-8.8422,0;6.3505,-7.3777,0;6.4383,-4.1625,0;6.4383,-2.6225,0;5.1046,-1.8525,0;3.7709,-2.6225,0;2.4373,-1.8525,0;2.2763,-.321,0;.7699,-.0008,0;-.0001,-1.3344,0;1.0304,-2.4789,0;
",FETAOLZTOVIGTH-UHFFFAOYNA-N,C13H19N3,217.316,C1CNC(C1)C1=CC=CC(=N1)C1CCCN1,20180702.0
DTXRID806094902,5026,DTXSID00241754,DTXCID30164245,Public_Medium,"Acridine, 3,9-diamino-",951-80-4,Single Compound,Loaded based on no conflicts with this data in chemid and pubchem,NC1=CC2=NC3=CC=CC=C3C(N)=C2C=C1,"InChI=1S/C13H11N3/c14-8-5-6-10-12(7-8)16-11-4-2-1-3-9(11)13(10)15/h1-7H,14H2,(H2,15,16)
AuxInfo=1/1/N:15,16,11,13,14,9,10,12,5,4,8,7,6,3,2,1/rA:16NNNCCCCCCCCCCCCC/rB:;;;;s2d4s5;d1s4;s1s5;s4;s7;d5;s3d10;d8;d9s12;s11;s13d15;/rC:6.8993,-1.971,0;6.8993,2.4651,0;12.1192,-2.0066,0;8.1801,.2472,0;5.6189,.2472,0;6.8993,.9864,0;8.1801,-1.2315,0;5.6189,-1.2315,0;9.5018,1.0376,0;9.5018,-2.0221,0;4.2972,1.0376,0;10.8416,-1.2623,0;4.2972,-2.0221,0;10.8416,.2778,0;2.9574,.2778,0;2.9574,-1.2623,0;
",AMOPBNMABDFREG-UHFFFAOYSA-N,C13H11N3,209.252,NC1=CC2=NC3=CC=CC=C3C(N)=C2C=C1,20170228.0
DTXRID506094903,5027,DTXSID20177602,DTXCID40100093,Public_Medium,"Acridine, 1,9-diamino-",23043-60-9,Single Compound,Loaded based on no conflicts with this data in chemid and pubchem,NC1=CC=CC2=NC3=CC=CC=C3C(N)=C12,"InChI=1S/C13H11N3/c14-9-5-3-7-11-12(9)13(15)8-4-1-2-6-10(8)16-11/h1-7H,14H2,(H2,15,16)
AuxInfo=1/1/N:15,16,14,11,13,12,10,6,9,8,7,4,5,3,2,1/rA:16NNNCCCCCCCCCCCCC/rB:;;;s2d4;s5;d1s4;s1s6;s3s4;s7;d6;d8;d9;d10s13;s11;s12d15;/rC:6.8988,-2.4515,0;6.8988,1.9841,0;9.484,2.0352,0;8.1795,-.2337,0;6.8988,.5055,0;5.6185,-.2337,0;8.1795,-1.7123,0;5.6185,-1.7123,0;9.5011,.5568,0;9.5011,-2.5028,0;4.2969,.5568,0;4.2969,-2.5028,0;10.8409,-.2029,0;10.8409,-1.7431,0;2.9572,-.2029,0;2.9572,-1.7431,0;
",NDNCMVVGTGZIMI-UHFFFAOYSA-N,C13H11N3,209.252,NC1=CC=CC2=NC3=CC=CC=C3C(N)=C12,20170228.0
DTXRID206094904,5028,DTXSID80903227,DTXCID701331318,Incomplete,NoName_3853,NOCAS_903227,Single Compound,,CN1C2=C(C=CC=C2)N=C1C1=NC=CC=C1,"InChI=1S/C13H11N3/c1-16-12-8-3-2-6-10(12)15-13(16)11-7-4-5-9-14-11/h2-9H,1H3
AuxInfo=1/0/N:12,7,8,14,15,6,13,9,16,5,2,10,3,1,4,11/rA:16NCCNCCCCCCNCCCCC/rB:d1;s2;d3;s4;s5;d6;s7;d8;d5s9;s3s10;s11;s2;d13;s14;s1d15;/rC:2.3088,-3.2095,0;3.0788,-1.8759,0;4.6187,-1.8759,0;5.5239,-3.1218,0;6.9885,-2.6459,0;8.3222,-3.4159,0;9.6559,-2.6459,0;9.6559,-1.1059,0;8.3222,-.3359,0;6.9885,-1.1059,0;5.5239,-.63,0;5.048,.8346,0;2.3088,-.5422,0;.7688,-.5422,0;-.0012,-1.8759,0;.7688,-3.2095,0;
",NVWRQUXLFNJECF-UHFFFAOYSA-N,C13H11N3,209.252,CN1C2=C(C=CC=C2)N=C1C1=NC=CC=C1,20180702.0
DTXRID906094905,5029,DTXSID40177604,DTXCID60100095,Public_Medium,"Acridine, 2,7-diamino-",23043-63-2,Single Compound,Loaded based on no conflicts with this data in chemid and pubchem,NC1=CC2=CC3=C(C=CC(N)=C3)N=C2C=C1,"InChI=1S/C13H11N3/c14-10-1-3-12-8(6-10)5-9-7-11(15)2-4-13(9)16-12/h1-7H,14-15H2
AuxInfo=1/0/N:15,16,11,12,8,9,10,4,5,13,14,6,7,2,3,1/E:(1,2)(3,4)(6,7)(8,9)(10,11)(12,13)(14,15)/rA:16NNNCCCCCCCCCCCCC/rB:;;;;d1s4;s1d5;d4s5;s4;s5;s6;s7;s2d9;s3d10;d11s13;d12s14;/rC:8.9721,-1.929,0;14.1917,1.0636,0;3.7527,1.0636,0;10.2527,.2888,0;7.6918,.2888,0;10.2527,-1.1898,0;7.6918,-1.1898,0;8.9721,1.028,0;11.5743,1.0791,0;6.37,1.0791,0;11.5743,-1.9803,0;6.37,-1.9803,0;12.9142,.3196,0;5.0303,.3196,0;12.9142,-1.2206,0;5.0303,-1.2206,0;
",OYZJQXIQTJRRCG-UHFFFAOYSA-N,C13H11N3,209.252,NC1=CC2=CC3=C(C=CC(N)=C3)N=C2C=C1,20170228.0
DTXRID606094906,5030,DTXSID40903228,DTXCID401331319,Incomplete,NoName_3854,NOCAS_903228,Single Compound,,CC1=CC(=NN2C=CN=C12)C1=CC=CC=C1,"InChI=1S/C13H11N3/c1-10-9-12(11-5-3-2-4-6-11)15-16-8-7-14-13(10)16/h2-9H,1H3
AuxInfo=1/0/N:8,14,13,15,12,16,5,6,9,7,11,10,3,4,1,2/E:(3,4)(5,6)/rA:16NNCNCCCCCCCCCCCC/rB:s1;s2;d3;s4;s2d5;s3;s7;d7;d1s9;s10;d11;s12;d13;s14;s11d15;/rC:3.7014,-2.3103,0;2.3677,-3.0803,0;2.3677,-4.6203,0;.9031,-5.0962,0;-.0021,-3.8503,0;.9031,-2.6044,0;3.7014,-5.3903,0;3.7014,-6.9303,0;5.0351,-4.6203,0;5.0351,-3.0803,0;6.3688,-2.3103,0;7.7024,-3.0803,0;9.036,-2.3103,0;9.036,-.7703,0;7.7024,-.0003,0;6.3688,-.7703,0;
",MPBZFDNJSBIXKF-UHFFFAOYSA-N,C13H11N3,209.252,CC1=CC(=NN2C=CN=C12)C1=CC=CC=C1,20180702.0
DTXRID306094907,5031,DTXSID30495187,DTXCID00445997,Public_Low,"2-Methyl-6-phenylimidazo[1,2-b]pyridazine",65610-29-9,Single Compound,,CC1=CN2N=C(C=CC2=N1)C1=CC=CC=C1,"InChI=1S/C13H11N3/c1-10-9-16-13(14-10)8-7-12(15-16)11-5-3-2-4-6-11/h2-9H,1H3
AuxInfo=1/0/N:13,16,14,15,11,12,10,9,6,8,7,5,4,3,2,1/E:(3,4)(5,6)/rA:16NNNCCCCCCCCCCCCC/rB:s1;;s1d3;d2;s1;s5;s3d6;s4;s5d9;d7;s7;s8;s11;d12;d14s15;/rC:9.7485,-.3851,0;8.4149,.3851,0;11.206,-2.3944,0;9.7485,-1.9251,0;7.0812,-.3851,0;11.206,.0842,0;5.7475,.3851,0;12.1046,-1.1551,0;8.4149,-2.6951,0;7.0812,-1.9251,0;5.7475,1.9251,0;4.4137,-.3851,0;13.6448,-1.1551,0;4.4137,2.6951,0;3.08,.3851,0;3.08,1.9251,0;
",LXUIHWOHXBFQRC-UHFFFAOYSA-N,C13H11N3,209.252,CC1=CN2N=C(C=CC2=N1)C1=CC=CC=C1,20170228.0
DTXRID006094908,5032,DTXSID9043776,DTXCID7023776,DSSTox_High,Proflavin,92-62-6,Single Compound,,NC1=CC2=NC3=CC(N)=CC=C3C=C2C=C1,"InChI=1S/C13H11N3/c14-10-3-1-8-5-9-2-4-11(15)7-13(9)16-12(8)6-10/h1-7H,14-15H2
AuxInfo=1/0/N:4,8,3,9,6,15,11,5,7,2,10,14,12,1,16,13/E:(1,2)(3,4)(6,7)(8,9)(10,11)(12,13)(14,15)/rA:16NCCCCCCCCCCCNCCN/rB:s1;d2;s3;d4;s5;d6;s7;d8;s9;d10;s7s11;d12;s5s13;s2d14;s10;/rC:0,-3.0852,0;1.3343,-2.3272,0;1.3343,-.7687,0;2.6688,0,0;4.0139,-.7687,0;5.3482,0,0;6.6827,-.7687,0;8.017,0,0;9.3407,-.7687,0;9.3407,-2.3272,0;8.017,-3.0852,0;6.6827,-2.3272,0;5.3482,-3.0852,0;4.0139,-2.3272,0;2.6688,-3.0852,0;10.6752,-3.0852,0;
",WDVSHHCDHLJJJR-UHFFFAOYSA-N,C13H11N3,209.252,NC1=CC2=NC3=CC(N)=CC=C3C=C2C=C1,20170228.0
DTXRID706094909,5033,DTXSID70187670,DTXCID30110161,Public_Medium,"Acridine, 2,6-diamino- (8CI)",3407-94-1,Single Compound,Loaded based on no conflicts with this data in chemid and pubchem,NC1=CC2=C(C=C1)N=C1C=C(N)C=CC1=C2,"InChI=1S/C13H11N3/c14-10-3-4-12-9(6-10)5-8-1-2-11(15)7-13(8)16-12/h1-7H,14-15H2
AuxInfo=1/0/N:10,15,16,12,8,9,11,5,4,13,14,7,6,2,3,1/rA:16NNNCCCCCCCCCCCCC/rB:;;;;d1s5;s1d4;s4d5;s4;s5;s6;s7;s2d9;s3d11;d10s14;d12s13;/rC:8.9718,1.4786,0;3.7526,-1.5141,0;14.1911,1.5141,0;7.6914,-.7392,0;10.2523,-.7392,0;10.2523,.7392,0;7.6914,.7392,0;8.9718,-1.4786,0;6.3698,-1.5297,0;11.5739,-1.5297,0;11.5739,1.5297,0;6.3698,1.5297,0;5.0301,-.77,0;12.9136,.77,0;12.9136,-.77,0;5.0301,.77,0;
",AXNLREBQOMGJMQ-UHFFFAOYSA-N,C13H11N3,209.252,NC1=CC2=C(C=C1)N=C1C=C(N)C=CC1=C2,20170228.0
DTXRID006094910,5034,DTXSID00903229,DTXCID701331320,Incomplete,NoName_3855,NOCAS_903229,Single Compound,,CN(C)C1=NC2=C(N1)C=C1CCCCC1=C2,"InChI=1S/C13H17N3/c1-16(2)13-14-11-7-9-5-3-4-6-10(9)8-12(11)15-13/h7-8H,3-6H2,1-2H3,(H,14,15)
AuxInfo=1/1/N:4,5,12,13,11,14,9,16,10,15,8,7,2,1,6,3/E:(1,2)(3,4)(5,6)(7,8)(9,10)(11,12)(14,15)/rA:16NCNCCNCCCCCCCCCC/rB:d1;s2;s3;s3;s2;s6;s1d7;s8;d9;s10;s11;s12;s13;s10s14;s7d15;/rC:6.802,-.2979,0;7.7072,-1.5437,0;9.2472,-1.5437,0;10.0172,-2.8774,0;10.0172,-.2101,0;6.802,-2.7896,0;5.3374,-2.3137,0;5.3374,-.7737,0;4.0038,-.0037,0;2.6702,-.7737,0;1.3365,-.0037,0;.0028,-.7737,0;.0028,-2.3137,0;1.3365,-3.0837,0;2.6702,-2.3137,0;4.0038,-3.0837,0;
",LIZSALYXEPCUDW-UHFFFAOYSA-N,C13H17N3,215.3,CN(C)C1=NC2=C(N1)C=C1CCCCC1=C2,20180702.0
DTXRID706094911,5035,DTXSID10903230,DTXCID401331321,Incomplete,NoName_3856,NOCAS_903230,Single Compound,,NC1=C2N=C3C=CC=CC3=C(N)C2=CC=C1,"InChI=1S/C13H11N3/c14-10-6-3-5-9-12(15)8-4-1-2-7-11(8)16-13(9)10/h1-7H,14H2,(H2,15,16)
AuxInfo=1/1/N:15,14,5,16,4,6,13,11,3,7,12,9,2,8,10,1/rA:16NCCCCCCNCNCCCCCC/rB:s1;s2;d3;s4;d5;d2s6;s7;s3;s9;d9;d1s11;s12;d13;s14;s11d15;/rC:4.0048,-1.5452,0;5.3384,-2.3152,0;5.3384,-3.8552,0;6.6721,-4.6251,0;8.0058,-3.8552,0;8.0058,-2.3152,0;6.6721,-1.5452,0;6.6721,-.0052,0;4.0048,-4.6251,0;4.0048,-6.1651,0;2.6711,-3.8552,0;2.6711,-2.3152,0;1.3375,-1.5452,0;.0038,-2.3152,0;.0038,-3.8552,0;1.3375,-4.6251,0;
",GMEWCSYWIUXOPR-UHFFFAOYSA-N,C13H11N3,209.252,NC1=C2N=C3C=CC=CC3=C(N)C2=CC=C1,20180702.0
DTXRID406094912,5036,DTXSID70903231,DTXCID101331322,Incomplete,NoName_3857,NOCAS_903231,Single Compound,,CC1=CC2=NC3=CC(N)=CC=C3N=C2C=C1,"InChI=1S/C13H11N3/c1-8-2-4-10-12(6-8)16-13-7-9(14)3-5-11(13)15-10/h2-7H,14H2,1H3
AuxInfo=1/0/N:14,15,5,16,4,12,7,13,6,10,3,11,2,8,9,1/rA:16NCCCCCCNNCCCCCCC/rB:s1;s2;d3;s4;d5;d2s6;s6;s3;d9;d1s10;s11;d12;s13;s13;s10d15;/rC:5.3375,-.3879,0;6.6712,-1.1579,0;6.6712,-2.6979,0;8.0049,-3.4679,0;9.3386,-2.6979,0;9.3386,-1.1579,0;8.0049,-.3879,0;10.6723,-.3879,0;5.3375,-3.4679,0;4.004,-2.6979,0;4.004,-1.1579,0;2.6703,-.3879,0;1.3366,-1.1579,0;.0029,-.3879,0;1.3366,-2.6979,0;2.6703,-3.4679,0;
",AYKXJQUWSASYSI-UHFFFAOYSA-N,C13H11N3,209.252,CC1=CC2=NC3=CC(N)=CC=C3N=C2C=C1,20180702.0
